Job Title,Salary Estimate,Job Description,Location,Company Name,Rating
Senior Data Engineer,$96K-$162K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1340,4.8
Lead Data Engineer,$121K-$141K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1341,4.2
Senior Data Engineer,$106K-$157K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1342,3.8
Lead Data Engineer,$129K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1343,3.6
Lead Data Engineer,$92K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1344,4.4
Senior Data Engineer,$105K-$162K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1345,3.6
Data Engineer,$127K-$172K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1346,4.0
Data Engineer,$103K-$169K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1347,3.9
Data Engineer,$103K-$166K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1348,3.5
Data Engineer,$103K-$138K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1349,3.6
Senior Data Engineer,$127K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1350,4.5
Data Engineer,$97K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1351,4.2
Senior Data Engineer,$121K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1352,4.3
Data Engineer,$88K-$143K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1353,3.6
Senior Data Engineer,$99K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1354,3.6
Data Engineer,$94K-$156K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1355,3.8
Lead Data Engineer,$98K-$155K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1356,4.1
Senior Data Engineer,$125K-$157K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1357,4.1
Data Engineer,$82K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1358,4.7
Data Engineer,$123K-$162K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1359,3.9
Lead Data Engineer,$122K-$178K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1360,4.6
Data Engineer,$86K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1361,4.2
Data Engineer,$80K-$178K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1362,4.0
Senior Data Engineer,$87K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1363,4.0
Lead Data Engineer,$120K-$143K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1364,3.6
Senior Data Engineer,$86K-$162K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1365,3.5
Lead Data Engineer,$82K-$133K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1366,4.0
Senior Data Engineer,$93K-$173K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1367,3.9
Senior Data Engineer,$123K-$162K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1368,4.3
Senior Data Engineer,$113K-$173K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1369,4.2
Senior Data Engineer,$121K-$138K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1370,3.8
Lead Data Engineer,$96K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1371,3.7
Lead Data Engineer,$125K-$132K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1372,4.5
Senior Data Engineer,$115K-$143K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1373,3.9
Data Engineer,$125K-$135K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1374,4.7
Senior Data Engineer,$97K-$141K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1375,4.3
Data Engineer,$119K-$136K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1376,3.9
Lead Data Engineer,$122K-$166K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1377,4.6
Lead Data Engineer,$94K-$132K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1378,4.5
Data Engineer,$116K-$138K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1379,3.7
Senior Data Engineer,$96K-$155K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1380,4.5
Data Engineer,$90K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1381,4.4
Lead Data Engineer,$93K-$143K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1382,4.7
Lead Data Engineer,$125K-$163K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1383,4.6
Data Engineer,$96K-$132K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1384,4.6
Data Engineer,$91K-$168K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1385,3.7
Senior Data Engineer,$100K-$151K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1386,4.8
Data Engineer,$98K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1387,4.4
Senior Data Engineer,$87K-$140K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1388,3.5
Data Engineer,$81K-$137K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1389,3.9
Data Engineer,$115K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1390,4.5
Data Engineer,$121K-$141K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1391,4.4
Senior Data Engineer,$129K-$150K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1392,4.2
Senior Data Engineer,$109K-$168K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1393,4.2
Data Engineer,$105K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1394,3.5
Senior Data Engineer,$123K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1395,3.6
Senior Data Engineer,$96K-$179K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1396,4.1
Senior Data Engineer,$87K-$150K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1397,4.3
Senior Data Engineer,$118K-$153K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1398,4.1
Data Engineer,$111K-$141K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1399,3.8
Senior Data Engineer,$121K-$161K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1400,4.2
Lead Data Engineer,$102K-$163K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1401,3.6
Senior Data Engineer,$102K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1402,3.6
Data Engineer,$100K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1403,3.6
Data Engineer,$113K-$149K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1404,4.6
Data Engineer,$97K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1405,3.9
Data Engineer,$109K-$173K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1406,3.6
Data Engineer,$90K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1407,4.2
Data Engineer,$126K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1408,3.9
Lead Data Engineer,$97K-$166K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1409,4.1
Lead Data Engineer,$95K-$130K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1410,3.6
Senior Data Engineer,$127K-$134K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1411,4.2
Data Engineer,$98K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1412,4.6
Lead Data Engineer,$91K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1413,4.5
Senior Data Engineer,$92K-$166K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1414,4.4
Lead Data Engineer,$116K-$136K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1415,4.6
Lead Data Engineer,$119K-$138K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1416,4.6
Data Engineer,$90K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1417,3.9
Senior Data Engineer,$129K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1418,4.1
Lead Data Engineer,$119K-$157K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1419,3.9
Data Engineer,$85K-$130K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1420,4.4
Data Engineer,$116K-$152K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1421,4.1
Data Engineer,$124K-$178K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1422,4.6
Data Engineer,$102K-$145K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1423,4.5
Lead Data Engineer,$121K-$154K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1424,4.6
Data Engineer,$107K-$138K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1425,4.7
Senior Data Engineer,$107K-$164K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1426,4.8
Senior Data Engineer,$92K-$168K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1427,4.1
Senior Data Engineer,$93K-$140K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1428,4.1
Data Engineer,$112K-$136K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1429,4.5
Lead Data Engineer,$89K-$172K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1430,3.8
Lead Data Engineer,$84K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1431,3.8
Senior Data Engineer,$91K-$133K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1432,4.3
Data Engineer,$102K-$141K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1433,4.5
Lead Data Engineer,$88K-$147K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1434,4.7
Lead Data Engineer,$113K-$170K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1435,4.0
Data Engineer,$124K-$179K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1436,3.9
Data Engineer,$113K-$171K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1437,3.7
Senior Data Engineer,$96K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1438,3.6
Lead Data Engineer,$125K-$171K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1439,3.7
Data Engineer,$117K-$152K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1440,3.6
Lead Data Engineer,$88K-$133K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1441,3.8
Data Engineer,$103K-$169K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1442,4.5
Lead Data Engineer,$110K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1443,4.2
Lead Data Engineer,$103K-$178K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1444,4.3
Lead Data Engineer,$92K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1445,4.1
Senior Data Engineer,$123K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1446,4.4
Senior Data Engineer,$129K-$179K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1447,4.1
Lead Data Engineer,$100K-$133K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1448,4.6
Senior Data Engineer,$102K-$149K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1449,4.6
Data Engineer,$100K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1450,4.1
Data Engineer,$98K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1451,3.8
Senior Data Engineer,$115K-$165K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1452,4.1
Lead Data Engineer,$123K-$133K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1453,4.7
Data Engineer,$89K-$161K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1454,3.9
Lead Data Engineer,$84K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1455,4.4
Lead Data Engineer,$100K-$137K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1456,4.4
Lead Data Engineer,$93K-$150K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1457,3.6
Data Engineer,$96K-$134K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1458,3.7
Lead Data Engineer,$119K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1459,3.5
Senior Data Engineer,$112K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1460,4.3
Senior Data Engineer,$108K-$172K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1461,4.8
Senior Data Engineer,$110K-$135K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1462,4.7
Senior Data Engineer,$106K-$150K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1463,3.6
Senior Data Engineer,$102K-$149K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1464,3.9
Data Engineer,$100K-$147K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1465,3.9
Data Engineer,$98K-$162K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1466,4.3
Senior Data Engineer,$100K-$164K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1467,4.1
Data Engineer,$124K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1468,3.8
Data Engineer,$113K-$150K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1469,4.4
Senior Data Engineer,$92K-$178K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1470,4.5
Data Engineer,$81K-$148K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1471,4.4
Senior Data Engineer,$121K-$171K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1472,4.2
Data Engineer,$106K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1473,4.1
Lead Data Engineer,$96K-$134K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1474,4.6
Senior Data Engineer,$86K-$146K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1475,4.0
Data Engineer,$83K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1476,4.6
Data Engineer,$88K-$133K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1477,3.6
Data Engineer,$97K-$171K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1478,4.4
Senior Data Engineer,$96K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1479,3.7
Data Engineer,$80K-$144K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1480,4.5
Data Engineer,$114K-$151K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1481,3.9
Data Engineer,$100K-$178K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1482,4.2
Lead Data Engineer,$111K-$168K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1483,4.1
Senior Data Engineer,$111K-$156K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1484,4.4
Data Engineer,$108K-$147K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1485,4.7
Senior Data Engineer,$86K-$165K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1486,3.7
Lead Data Engineer,$88K-$138K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1487,3.7
Lead Data Engineer,$114K-$147K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1488,4.2
Senior Data Engineer,$83K-$168K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1489,4.7
Senior Data Engineer,$122K-$143K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1490,3.8
Data Engineer,$117K-$133K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1491,4.0
Data Engineer,$86K-$160K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1492,3.9
Senior Data Engineer,$121K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1493,4.0
Senior Data Engineer,$94K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1494,4.5
Lead Data Engineer,$120K-$160K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1495,4.3
Lead Data Engineer,$118K-$163K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1496,4.1
Data Engineer,$113K-$173K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1497,3.5
Senior Data Engineer,$116K-$179K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1498,4.7
Senior Data Engineer,$89K-$132K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1499,3.8
Data Engineer,$86K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1500,3.7
Lead Data Engineer,$103K-$146K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1501,4.5
Senior Data Engineer,$88K-$156K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1502,4.0
Senior Data Engineer,$83K-$153K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1503,4.0
Data Engineer,$116K-$169K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1504,4.0
Data Engineer,$119K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1505,4.6
Lead Data Engineer,$85K-$146K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1506,3.6
Data Engineer,$81K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1507,3.9
Lead Data Engineer,$105K-$151K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1508,3.7
Lead Data Engineer,$114K-$141K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1509,4.4
Lead Data Engineer,$92K-$170K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1510,4.4
Data Engineer,$89K-$162K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1511,4.5
Data Engineer,$114K-$132K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1512,4.2
Senior Data Engineer,$86K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1513,4.4
Lead Data Engineer,$87K-$160K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1514,4.1
Data Engineer,$81K-$135K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1515,3.7
Data Engineer,$113K-$179K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1516,4.2
Lead Data Engineer,$96K-$174K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1517,3.7
Lead Data Engineer,$106K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1518,3.9
Senior Data Engineer,$99K-$154K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1519,4.3
Data Engineer,$87K-$166K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1520,4.3
Senior Data Engineer,$129K-$176K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1521,3.5
Senior Data Engineer,$116K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1522,3.9
Senior Data Engineer,$94K-$171K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1523,4.4
Senior Data Engineer,$102K-$162K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1524,4.3
Senior Data Engineer,$107K-$131K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1525,4.4
Lead Data Engineer,$84K-$157K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1526,3.7
Data Engineer,$106K-$159K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1527,4.3
Senior Data Engineer,$86K-$171K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1528,3.8
Senior Data Engineer,$84K-$152K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1529,4.8
Senior Data Engineer,$127K-$160K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1530,4.5
Data Engineer,$118K-$133K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1531,3.8
Data Engineer,$90K-$162K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1532,4.4
Lead Data Engineer,$112K-$150K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1533,4.8
Senior Data Engineer,$81K-$156K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1534,4.4
Lead Data Engineer,$80K-$164K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1535,4.3
Lead Data Engineer,$80K-$154K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1536,4.1
Lead Data Engineer,$81K-$147K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1537,4.4
Senior Data Engineer,$84K-$138K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1538,4.1
Senior Data Engineer,$110K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1539,3.9
Senior Data Engineer,$100K-$178K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1540,4.8
Data Engineer,$82K-$139K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1541,4.0
Data Engineer,$100K-$174K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1542,4.4
Senior Data Engineer,$87K-$134K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1543,4.4
Data Engineer,$95K-$166K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1544,4.6
Lead Data Engineer,$92K-$145K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1545,4.1
Senior Data Engineer,$106K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1546,3.8
Lead Data Engineer,$117K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1547,4.6
Data Engineer,$86K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1548,3.8
Senior Data Engineer,$100K-$149K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1549,4.3
Senior Data Engineer,$108K-$177K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1550,3.6
Senior Data Engineer,$89K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1551,3.7
Data Engineer,$116K-$151K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1552,4.3
Data Engineer,$95K-$167K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1553,3.8
Data Engineer,$112K-$138K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1554,4.3
Data Engineer,$105K-$158K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1555,3.8
Lead Data Engineer,$108K-$134K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1556,3.8
Data Engineer,$106K-$175K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1557,4.4
Data Engineer,$106K-$130K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1558,4.3
Data Engineer,$82K-$135K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1559,3.9
Data Engineer,$81K-$147K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1560,4.6
Senior Data Engineer,$116K-$149K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1561,4.7
Data Engineer,$80K-$146K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1562,4.7
Data Engineer,$109K-$170K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1563,4.5
Lead Data Engineer,$90K-$153K,Python SQL Spark AWS Kafka Airflow ETL experience required,"New York, NY",Company_1564,4.3
Data Engineer,$105K-$142K,Python SQL Spark AWS Kafka Airflow ETL experience required,"San Francisco, CA",Company_1565,3.5
Senior Data Engineer,$114K-$153K,Python SQL Spark AWS Kafka Airflow ETL experience required,"Seattle, WA",Company_1566,4.3
